date,title,description,source
2012-12-06,Why I Deleted the Apps on My iPhone,My name is Carla. I am the mother of two young daughters and I am addicted to my iPhone.,HuffPost
2012-12-06,Top 9 Kids Toys That I Desperately Want For Myself,#8 Pirate Ship Clubhouse: Where Mommy and Daddy’s ‘friendly’ times could take a far more interesting spin. #1 My own iPad,HuffPost
2012-12-06,Homemade Gift Ideas: iPhone Book Dock,This charging station doubles as decor.,HuffPost
2012-12-05,Stress During the Holidays Is Real... Can Your iPhone Help?,"The phone seems to be able to help in every other area of our lives -- why not in reducing holiday stress? So I started looking for apps that would help, and I found some great ones.",HuffPost
2012-12-03,Red Apple Delight Mocktail Recipe,"As a host during the holiday season, you must provide alternatives for people who don't drink alcohol. There are countless reasons why people abstain, and having a non-alcoholic choice will allow the guest to feel included in your event.",HuffPost
2012-12-01,"Surface Pro Battery Life: With 'Approximately Half' The Power Of Surface RT, It Sounds Truly Terrible","We really wanted the Microsoft Surface to succeed, if for nothing else but to light a fire under Apple to step its game up",HuffPost
2012-11-28,An Inexpensive Winter Clutch Bag That Doubles As An iPad Sleeve (PHOTOS),Really!,HuffPost
2012-11-28,What Is Mindful Parenting?,"I snap at my daughters when I'm frustrated, I'm terse with them, I'm distracted by my iPhone, my to-do list, what I'm going to make for dinner.",HuffPost
2012-11-26,What Fiona Apple and Jimmy Stewart Know About Loving -- and Losing -- a Dog,Some people who write about their pets really write about their pets -- and they do it in a way that speaks to the hearts of other humans who have also had significant interspecies relationships.,HuffPost
2012-11-23,"Apple Black Friday 2012 Sale: Price Chopped On iPads, iPods, Macs And Others Products","One of Apple's biggest bargains is on laptops, which, while it won't win any doorbuster prizes, is still a sizable discount",HuffPost
2012-11-22,Holiday Gift Guide 2012: Unique Presents For The Kid Who Has It All,"Happy holiday adventuring! For more great gift ideas, download our new weekly iPad magazine, Huffington, in the iTunes App",HuffPost
2012-11-19,Thanksgiving Traditions,"As an illustrator, one of my favorite Thanksgiving traditions is decorating, and that's a tradition I carried on with my own daughter when she was small. Two of our favorite thanksgiving crafts are paper bag turkeys and the apple turkeys described below.",HuffPost
2012-11-18,'Dull Tool': Fiona Apple's 'This Is 40' Song Arrives With Plenty Of Spunk,"Apple is in good musical company in ""This Is 40,"" which includes songs from Paul McCartney, Yoko Ono, Ryan Adams, Norah Jones",HuffPost
2012-11-17,GWEN Network: Saving Lives With iTunes App,"The exciting new iPhone app is designed to send text alerts and uses a GPS tracker, lending emergency support to those still suffering from abuse.",HuffPost
2012-11-15,What Would Batman Eat?,"A recent study discovered that if you ask kids to choose between apple slices or French fries with their lunch, and you ask them ""What would Batman eat?"" they will choose the apple slices over the fries.",HuffPost
2012-11-11,"Apple, HTC Lawsuit Settled By Agreeing Not To Fight For 1 Whole Decade","Late last year, the U.S. International Trade Commission ruled that HTC had infringed upon one of four patents Apple had disputed",HuffPost
2012-11-09,Jalonta Freeman Pays $200 For 'iPad' That's Actually Just A Mirror,"At first, Walmart didn't believe the family's story, but finally refunded the money and gave Akers an iPad for free. Akers",HuffPost
2012-11-08,My 9-Year-Old Is Constantly Emailing The Entire Family,"For my daughter’s 9th birthday present, her father and I bought her an MacBook Air. She needs a computer for school. She",HuffPost
2012-11-06,6 Apple-Picking Tricks to Get You the Tastiest Pie of the Season,"There's nothing like taking your kids walking through lush orchards and gathering apples to use for all different sorts of snacks and treats, from fresh-baked pie to caramel apples. Here, six tips and tricks on picking the most primo apples.",HuffPost
2012-11-06,"A Trail of Clicks, Culminating in Conflict","Washington is pushing Silicon Valley on children’s privacy, and Silicon Valley is pushing back. Apple, Facebook, Google, Microsoft",HuffPost
2012-11-05,How To Split An Apple With Your Bare Hands,Using only your bare hands!!,HuffPost
2012-11-05,iPads Work Well For Little Kids In New Preschools,"In the preschool at Arlington Elementary School, “A” is for apple. It also stands for app -– as in application. Read more",HuffPost
2012-11-03,Apple's Second Apology To Samsung Is Much Less Snarky,"The link takes you to a straightforward, if legalese heavy, description of the ruling in favor of Samsung on Oct. 18: At",HuffPost
2012-10-29,Parenting in a Digital Age,"A few years ago, my Mom wrote her grocery list on the fridge; now she uses her phone. When I was a teenager, I studied for the SAT using flashcards; now my 17-year-old sister uses SAT websites, iPad games and YouTube videos.",HuffPost
2012-10-27,Windows 8: Game Over Man!,"Windows 8, Microsoft's attempt to be more Apple than Apple, is about to shake up my world and the world of serious gamers everywhere.",HuffPost
2012-10-25,"The Television Is No Longer The ""Babysitter,"" Kids Are Getting More Interactive Thanks To The iPad","You might be familiar with the concept of the television being used to “babysit” kids. Back in my childhood days, my parents",HuffPost
2012-10-24,Getting Lost,"My getting lost is predictable enough now that my children advise their friends to expect delays, even when I've got the printout from Google maps in hand and a GPS app or two at the ready on my iPhone for backup.",HuffPost
2012-10-24,Mom's Digital Diet,"This summer, before embarking on a weeklong vacation to Maine, I gave my children an order: ""If you see me doing anything on my iPhone besides taking pictures, take it away from me.""",HuffPost
2012-10-22,5 Ways Technology Makes You Miss Your Kids' Childhood,How many times have you run and gotten your camera -- or your iPhone -- in the hopes of capturing something totally adorable your child is doing? And how many times has your child stopped doing said adorable thing while you were off finding your phone? Mmm-hmm.,HuffPost
2012-10-21,"iPad Mini Event, New Retina MacBooks And Mac Minis, Too: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-10-20,"iPhone, Samsung Galaxy S3 Blended: New 'Will It Blend' Smashes Smartphones To Smithereens (VIDEO)","Most people have a lot of questions when deciding what smart phone to buy, especially when you're choosing between two competing",HuffPost
2012-10-19,No Debate Here: Apple Pie At Core Of 'Dough For Obama',Writer Joyce Maynard's philosophy is that pie brings people together.,HuffPost
2012-10-18,Recipe Of The Day: Apple Bread Pudding,It's the best thing that's ever happened to bread.,HuffPost
2012-10-18,Epic Apple Pie-Buttermilk Shake,Epic. It's my new favorite word. I can't stop saying it. And I'm sure everyone around me can't stand hearing it.,HuffPost
2012-10-18,Couldn't Chaperone the Field Trip? Here is What You Missed...,My son is in kindergarten. With 29 other boys. I volunteered to chaperone their field trip to an apple orchard last week.,HuffPost
2012-10-17,30 Twists On Apple Pie Recipes To Switch Up Your Baking Game,It's time to OD on apple and cinnamon.,HuffPost
2012-10-16,"Apples, Apples Everywhere! Quick Post-Apple Picking Recipes!","Hay rides, corn mazes and trips to local apple picking farms can create wonderful Fall traditions.",HuffPost
2012-10-16,iPhone Cases That Are As Cute As Purses (PHOTOS),"I'm one of the masses who just purchased the iPhone 5. Yes, I might be a lemming who drinks the Apple Kool-Aid, but I actually",HuffPost
2012-10-15,My Digital Wedding,I asked my girlfriend to marry me on a boat on the wide expanse of Lake George. There was no iPhone to capture the moment,HuffPost
2012-10-15,Apple Brown Betty Redux,"Until now, I had never tried an apple brown Betty. It is absolutely delicious and easy to make.",HuffPost
2012-10-15,Henry's Fight for Inclusion,"Henry would like to attend the public school across the street from his home, but the school has denied him entry. The school told Henry they don't serve ""students like Henry."" Henry is autistic, non-speaking and communicates through a voice-activated iPad.",HuffPost
2012-10-14,"Hey, Apple! Get Off My Tail!","It's just the beginning, guys. Every breath you take. Every move you make. Every bond you break, every step you take, Apple will be watching you. Unless you find the well-hidden option, that is.",HuffPost
2012-10-14,SNL Takes On iPhone 5 'Problems' In Skit Pitting Tech Bloggers Against Chinese Factory Workers (VIDEO),"The show's recent ""Tech Talk"" skit assembles a mock talk show where vocal tech bloggers air their grievances about the device",HuffPost
2012-10-14,"iPad Mini Event And Mockups, New Retina MacBook In Tow: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-10-13,ATT iPhone Customers Hit With Massive Data 'Sipping' Bug,The bug is the result of an IOS 6 problem that connects the phone to the cellular data network whenever the phone is connected to a WiFi signal.,HuffPost
2012-10-13,"iPad Maxi, Mini, and Micro: One Size No Longer Fits All!",I have three flat touch devices on my desk right now. All three pretty much do the same thing. I feel having three of these things should be an extravagance but it's not.,HuffPost
2012-10-12,Apples To Apples: 9 Apple Recipes For Fall,"It's October, people, which means: bring on the apples. Whole apples, apple juice, apple cider, applesauce -- we're ready to start embracing the season, one apple-y dish at a time.",HuffPost
2012-10-11,"Bobbi Linden, Texas Mom, Buys iPad, Gets Box Stuffed With Notepads",Courtney Akers wanted a tablet for her 15th birthday but never imagined when she opened her gift that she would get the 20th,HuffPost
2012-10-07,iPhone 5 Camera Problem Addressed By Apple In Support Document,"Apple CEO Tim Cook recently published a public apology for the company's half-baked Maps app, which was developed to replace",HuffPost
2012-10-07,"iPad Mini Event Invitations, Video, And Photos: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-10-03,Who Knew Russia Was So Cool?,"I grew up in the Cold War and Russia was the Red Menace. So I was surprised that, on my first day in St. Petersburg, a young man and his girlfriend, perfect strangers, searched their iPhone for an address I wanted, and then walked us there.",HuffPost
2012-10-02,18 Fabulous Beaches In Latin America (PHOTOS),"Thoughts in the U.S. may be turning to pumpkins, apple cider and candy, but south of the equator, summer is just heating",HuffPost
2012-10-01,Rethinking Fall Cocktails,People salivate on line at Starbucks eagerly awaiting their pumpkin spice lattes and delight in slipping on lightweight jackets to compliment the blushing foliage.  Why too shouldn't lifting the year's first glass of Apple Brandy be part of the tradition?,HuffPost
2012-10-01,What The TSA's iPad Theft Problem Really Means (VIDEO),"You'd think the TSA would do something about the wave of iPad thefts reported this spring. But instead, it has apparently done nothing. And the problem may be far bigger than a recent investigation suggests.",HuffPost
2012-09-30,iPhone 5: It's Morning in Technology Land,While the iPhone 5 release is a devastating flub for Apple it's a fantastic opportunity for the rest of us.,HuffPost
2012-09-29,Apple No Longer Saying Its Maps Are 'The Most Powerful',"Following Apple CEO Tim Cook's candid admission that Apple Maps might not be so great, and his suggestion that users turn",HuffPost
2012-09-28,Amazingly Easy Autumn Apple Crisp,"Apple season is officially here! The taste of crisp, juicy apples is the definition of fall, at least to me -- along with the feel of soft sweaters and the sound of leaves crunching under my feet.",HuffPost
2012-09-28,Celebrate The Harvest... With Apple Butter,"Apple butter is rich and delicious, a true treat. But contrary to its name, apple butter doesn't actually contain any butter at all!",HuffPost
2012-09-27,Split The Check With These iPhone Apps,"There's always someone who suggests we split the check evenly (""That's fine with you right?"" says the person who ordered",HuffPost
2012-09-26,10 Great Fall Festivals,"As soon as the air turns crisp, we can hardly wait to pull on a sweater and celebrate the new season at an outdoor festival. The country's biggest Oktoberfest and the 48th annual National Apple Harvest Festival were shoo-ins for this roundup of 10 fall festivals. But we also tracked down some quirkier fests worth the trip, including one where 1,500 sheep parade down a Sun Valley main street.",HuffPost
2012-09-24,Food-Themed iPhone Cases For The iPhone 5 And iPhone 4,"If there's one thing food lovers are good at (besides eating), it's singing their adoration of all things food from the rooftops",HuffPost
2012-09-22,"Healthy And Vegan New York Eats, Part 1","New York City, The Big Apple, The City That Never Sleeps. So many monikers for this world-famous metropolis. One of the greatest cities in the world, a hub for business, entertainment and, best of all, food!",HuffPost
2012-09-22,What Don't We Know About the iPhone 5?,"In the end, why do we care about a 112-gram brick of metal and glass? Because products that operate like extensions of ourselves always win us over in ways that other objects don't. They pull us away from the sameness of daily life and make a claim for our independence.",HuffPost
2012-09-22,Apple Supply Chain Mastery Is Key To CEO Tim Cook's Success,"Insiders say he is a refreshing presence after the prickly Jobs, who was admired but feared. Cook is also known for his ability",HuffPost
2012-09-22,"Apple Seeks U.S. Sales Ban On Samsung, $707 Million More In Damages","Apple said it wanted the court to award it damages that reflect ""a rational and fair effort to address Samsung's willful",HuffPost
2012-09-21,Our Top 5 Autumn Apple Cocktails,"As hazy, hot and humid summer gives way to dewy and cool fall, it's time to forget about fixing cocktails with ripe berries and fresh cherries and instead use another seasonal mixological staple: apples.",HuffPost
2012-09-21,Pumpkin Cookies Recipe,"I admit, I've gone a little overboard on the pumpkin flavored desserts lately. I made these Pumpkin Chocolate Chip Cookies, after making the Pumpkin Cake Trifles and then also a Pumpkin Apple Streusel Cake!",HuffPost
2012-09-20,"Will Smith, 6, Runs Up $3,500 Tiny Monsters Credit Card Bill On Grandfather's iPad","Smith, from North Yorkshire, UK, unwittingly racked up the massive credit card bill while playing the popular children's",HuffPost
2012-09-19,Recipe Of The Day: Apple Pie Sundae,"When it comes to apple pie a la mode, some people feel that there's never enough ice cream. And there's another plus to this",HuffPost
2012-09-19,The Great Unifier,"It makes me so proud that Rodale can provide a place for families to come and enjoy one of fall's greatest traditions, apple",HuffPost
2012-09-18,Savvy Traveler: Language Learning In The Age Of The iPad,"The ultimate travel accessory? More than a hardcase Tumi carry-on or sleek leather passport holder, it's an at-least elementary grasp of your destination's native tongue. From reading menus to asking directions, dealing with local transportation -- and not getting taken for a ride -- familiarizing yourself with the lingua franca might just be the singlemost important thing you can do to improve your travel experience.",HuffPost
2012-09-18,Food Porn: Brilliance From David Burke,"Get a taste of chef David Burke's everyday culinary encounters in his iPhone photos of food, from savory peanut brittle to watermelon-and-asparagus salad at David Burke Kitchen.",HuffPost
2012-09-18,English 3-Year-Old With Meningitis Saved By iPhone App Symptom Checker,Check out screenshots from the iPhone app that saved Hollie's life in the gallery below. If Claire Weeks had waited another,HuffPost
2012-09-17,iPhone 5: A Traveler's View Of The Newest Phone From Apple,"From its mind-boggling array of useful apps to a camera that now ranks as most popular on the photo sharing site Flickr, the",HuffPost
2012-09-16,3 iPhone Apps To Make Layovers Healthy,"Layovers don't have to be sodium-packed, fat-saturated snack-fests, though they can easily devolve.",HuffPost
2012-09-16,"New York Fashion Week's Best Shows, Karlie Kloss Backstage And More Instagram Photos Of The Week","During New York Fashion Week, we drained more than one iPhone battery recording the best backstage beauty (including Karlie",HuffPost
2012-09-16,The Fed Decision's Winners And Losers,The Federal Reserve’s announcement – as widely anticipated as yesterday’s unveiling of Apple’s new iPhone – that it would,HuffPost
2012-09-15,Big Apple Bans Big Soda: Big Deal?,"Now that the New York City Board of Health has ratified Mayor Bloomberg's plan to ban sugar-sweetened beverages (well, some such beverages, really) larger than 16 oz., we should be able to answer the question: Is this a big deal?",HuffPost
2012-09-15,WATCH: 60 Seconds of Social Media,The tablet wars are heating up. Can Amazon's new Kindle Fire HD take on Apple's iPad?,HuffPost
2012-09-15,"Spectre 1, iMac Look Eerily Similar: HP's New All-In-One Takes A Few Cues Too Many From Apple? (PHOTOS)","If you covered up the company's logos, only a trained eye wouldn't mistake HP's Spectre One for an Apple product. Here's",HuffPost
2012-09-13,Gluten-Free Apple Lime Crisp,Here's a fun Autumn treat you can easily whip up with a bunch of fresh apples: Gluten-Free Apple Lime Crisp.,HuffPost
2012-09-11,Snacks From The '90s We Love And Miss,"Anyone who grew up in the 1990s knows just how good kids had it back then: legit Saturday morning cartoons, pogs, L.A. Lights, Oregon Trail for the Apple II, and of course, the raddest snack foods known to mankind.",HuffPost
2012-09-09,"iPhone 5 Unveiling, iPad Mini Leaks, And The Return Of iPod: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-09-08,"New York Fashion Week Blisters, Sad Dinners, IPhone Autocorrects And More Tweets Of The Day","New York Fashion Week is much less glamorous than it seems on TV. In reality, it's hot, there's a lot of running around, shoes",HuffPost
2012-09-06,8 Big Health Benefits Of Apples,"September is here and with it, the start of the harvest season of one of our favorite superfoods (and superfruits!) the apple",HuffPost
2012-09-05,Walmart Tests Scan & Go iPhone App,"Walmart declined to give details on where the test might lead, but it could conceivably allow for scanning on other smart",HuffPost
2012-09-03,Health Tips: 10 Simple Rules For A Healthy Life,"By Jené Luciani for Shape.com These days, it takes more than an apple a day to keep the doctor away. With hectic lifestyles",HuffPost
2012-09-02,"iPhone 5 Photos, iPad Mini Peekaboo, And iMacs Galore: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-09-01,Apple-Samsung Lawsuit: Apple Targets 4 Additional Products,"NEW YORK (Reuters) - Seeking to capitalize on a major legal victory over its rival Samsung Electronics Ltd, Apple Inc has",HuffPost
2012-08-30,Craft Of The Day: Create A Stylish And Practical Case For Your iPad Or Tablet,"And, be sure to check out our other great crafts in our Craft Of The Day slideshow below. Since, seemingly, the only people",HuffPost
2012-08-27,Finding Love at the Apple Store,"This week I celebrated a very important anniversary. Just three years ago I fell in serious ""like"" at the Apple store with a special guy whom I now fondly refer to as the ""Apple Guy.""",HuffPost
2012-08-26,Fall Foliage Apps For Leaf Peepers,"if you've got an iPhone, you've got a leg up on other leaf peepers.",HuffPost
2012-08-26,"iPhone 5 In September, iPad Mini In October, Apple Television God Knows When: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-08-26,Microsoft: Apple Samsung Lawsuit's Other Big Winner,Some analysts are skeptical that Microsoft can produce a device that the mobile consumer will love. It remains to be seen,HuffPost
2012-08-25,"Velvin Hogan, Foreman In Apple Samsung Case, Says Jury Didn't Want $1 Billion Verdict To Be 'Just A Slap On The Wrist'",Apple's damages expert testified that Samsung earned margins of roughly 35.5 percent on the products at issue in the lawsuit,HuffPost
2012-08-25,Samsung: Apple Victory 'Not Final Word',"SAN FRANCISCO (Reuters) - Samsung Electronics called a U.S. jury decision in favor of Apple Inc ""a loss for the American",HuffPost
2012-08-22,Chanel Business Club In South Korea Gets Sued By... Chanel,... all those fake Apple stores existed. ... a South African boutique owner named her store Dolce And Banana. Want more? Be,HuffPost
2012-08-21,"Jessica Valenti Asks, Why Have Kids?","This story originally appeared in Huffington, in the iTunes App store. You write about the reasons you think parents are",HuffPost
2012-08-19,Pin This -- Pinterest Releases Android and iPad Apps,"The new Android and upgraded iOS apps come days after the service went invite free. However, not all of the app interface changes have been positive for a subset of pinners, as they are called.",HuffPost
2012-08-19,"iPhone 5 Preorders, iPad Mini Predictions, And Apple TV: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-08-18,"Google Files New Patent Lawsuit Against Apple, Seeks To Block IPhone, IPad & Mac Imports To U.S.","According to Bloomberg, Google’s Motorola unit just filed a new patent-infringement lawsuit against Apple with the U.S. International",HuffPost
2012-08-15,"Pinterest iPad, Android Apps Unveiled: Time To Get Your Pin On, No Matter Where You Are","In its first official press briefing, Chief Executive Ben Silbermann said on Tuesday the Android app was among the most requested",HuffPost
2012-08-12,"iPhone 5 Leaks, iPad Mini Dreamin', And A Smaller Retina MacBook: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-08-12,The Number That Shows Why Apple Is Suing Every Android Manufacturer In Sight,The eyes of the technology world are focused on the epic patent struggle between Apple and Samsung - the latest iteration,HuffPost
2012-08-11,"Apple Fans Are Getting Old, iDevice Delight Fading In The Younger Crowd: YouGov Survey",That slow climb in approval from boomers and 40-somethings aligns with something I noted back in November: that Apple advertisements,HuffPost
2012-08-09,Bank Of America Adds Mobile Check Deposit To iPhone App,The rise in mobile banking comes as banks look to cut costs by closing branch locations. Bank of America has said it planned,HuffPost
2012-08-06,Buying An Apple Gadget? Here Are 10 Things You Should Know,"1.""Our customers are worn out."" 2. ""Be careful of that app."" Some people's relationship with their God is also being interrupted",HuffPost
2012-08-05,"IPhone 5 Announcement All But Confirmed, IPad Mini In Tow? This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-07-29,Patton Oswalt JFL Keynote 'Letters To Both Sides' Explains How Comedy Has Changed,"The first time, he explained, was when ""The Tonight Show With Johnny Carson"" ended: [holds up iPhone] In my hand right now",HuffPost
2012-07-29,"iPhone 5 Release Date, iPad Mini Launch, And A New iPod Touch (Finally!): This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-07-28,iPhone Prototypes That Never Left Apple's Lab (PHOTOS),"""According to the filing, it was designed by Apple's Shin Nishibori, and was apparently up against another more metallic",HuffPost
2012-07-28,Apple-Twitter Deal In The Works? Reports Say Apple May Invest In Social Network,"First, let's try to be optimists. Perhaps Apple and Twitter are soulmates because both value sleekness and simplicity, the",HuffPost
2012-07-28,Apple Is Said To Discuss An Investment In Twitter,"Apple, which has stumbled in its efforts to get into social media, has talked with Twitter in recent months about making",HuffPost
2012-07-26,"Best Fashion Apps: Trendabl, Chicfeed And More Downloads For Your iPhone, iPad Or Droid (PHOTOS)",LOOK: The 8 Best Fashion Apps Did we miss any of your favorite fashion apps? Let us know in the comments below. There seems,HuffPost
2012-07-25,"Lashinda Demus, Track And Field 400m Hurdler, On Being An Olympic Mom [VIDEO]","To see a complete photo essay featuring moms in the Summer Olympics, download our new weekly iPad magazine, Huffington, in",HuffPost
2012-07-22,Apple Earnings Ahoy: Company Heads Into Choppy Waters As New iPhone Awaited,"""Of all the quarters, this is the one that seems to have widest range of opinion,"" said Granite's Lesko. It is unclear when",HuffPost
2012-07-22,"Kodak Loses Patent Case vs. Apple, RIM; Plans Appeal",Kodak filed for Chapter 11 bankruptcy protection from creditors on January 19. Patent litigation has in recent years been,HuffPost
2012-07-18,Can Marriage and Pornography Get In Bed Together?,"She'd forgotten something at home and returned sooner than expected to pick it up only to find her husband of 15 years, Frank (pronounced Franc) watching an adult film on his MacBook Air.",HuffPost
2012-07-15,"Della, African Accessories Company, Teams Up With Apple For Exclusive MacBook Cases (PHOTOS, VIDEO)","Each colorful foam-lined case, which come in 11-inches, 13-inches and 15-inches--to fit Apple's full range of MacBook options",HuffPost
2012-07-15,"iPhone 5 Photos, iPad Mini Leaks, And New Retina MacBook Pros: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-07-08,"iPhone 5, iPad Mini Release Date, And iPad '4': This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-07-07,"The Environmental Cost of ""Design First""","The dangerous nature of digital waste is not a new problem. In the early '00s EPEAT set standards for ""green electronics."" But this week tech industry thought leader Apple said they are opting out of the standard! Why did Apple drop out of green computing?",HuffPost
2012-07-07,Apple Removes Green EPEAT Electronics Certification From Products,Apple has pulled its products off the U.S. government-backed registration of environmentally friendly electronics. Read more,HuffPost
2012-07-04,Apple Said To Plan Smaller iPad To Vie With Google Nexus,"Apple Inc. (AAPL) plans to debut a smaller, cheaper iPad by year-end, two people with knowledge of the plans said, to help",HuffPost
2012-07-02,A Letter to Tim Cook From a Father,"I probably spend way more time with Apple products than my actual family so when I sit down to feebly attempt to write about my daughter's condition, you could imagine my frustration when the spell checker finds words like Arthrogryposis, Amyoplasia, and contracture to be misspelled.",HuffPost
2012-07-01,"iPhone 5 Launch Date, New iTunes, And NFC: This Week In Apple Rumors","Every week, the numerous blogs covering the mysterious Apple empire float unconfirmed rumors, blatant speculation and questionably",HuffPost
2012-06-30,Happy 5th Birthday iPhone: You Changed Everything,"As with any birthday, it's appropriate not just to recognize the guest of honor but also the parents that brought that guest into the world so this is a great time to thank the iPhone's father, the late Steve Jobs.",HuffPost
2012-06-30,The Man Behind The Mac OS Is Working On A Mystery Startup With Other Ex-Apple Employees,Bertrand Serlet is widely considered to be the brains behind Apple's Mac operating system. He was even mentioned as a possible,HuffPost
2012-06-25,10 Things Amazon Doesn't Want You To Know,"2. ""Kindle Fire? You might be happier with an iPad."" That's not to say reviewers don't tap their inner Parker from time to",HuffPost
2012-06-24,"iPhone 5 vs. Galaxy S3, Apple Television By Christmas: This Week In Apple Rumors","Every week, the numerous blogs covering the mysterious Apple empire float unconfirmed rumors, blatant speculation and questionably",HuffPost
2012-06-23,Apple eBook Lawsuit Trial Date Set For 2013,NEW YORK (Reuters) - A U.S. judge on Friday set a 2013 trial date for a lawsuit from the U.S. government accusing Apple and,HuffPost
2012-06-23,Apple Patent Claims Against Motorola Smartphones Blocked By U.S.  Judge,(Reporting by Jessica Dye and Dan Levine; Editing by Gary Hill) Apple had sought an injunction barring the sale of Motorola,HuffPost
2012-06-21,The Best Road Trips From New York City (PHOTOS),"Home to about 8 million folks -- and tons of our readers -- the Big Apple is a behemoth destination to explore itself. But should you be longing to escape the crowded streets, know you're in similar company: New York's residents seemingly flock out town every Friday.",HuffPost
2012-06-18,"Stop the Gadgets, I Want to Get Off!","Wherever we look, adults and children alike always seem to be on some type of gadget communicating, writing, or playing a game they downloaded from the ""app store."" Never before could we do this much shopping for free!",HuffPost
2012-06-14,"Internet Predators: Parents, Monitor Your Children!",Monitoring your child's iPhone or computer usage is not an invasion of privacy -- it's protecting them from harm.,HuffPost
2012-06-12,Weird Celebrity Weddings: Strange And Unusual Details From Stars' Nuptials,Celebrities have been known to take the road less traveled when it comes to decisions like baby names (Apple? Blue Ivy?) and,HuffPost
2012-06-10,"iPhone 5 Release Date And Video, iPad Mini, And More: This Week In Apple Rumors","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",HuffPost
2012-06-10,Can Phil Schiller Keep Apple Cool?,"Steve Jobs always oversaw Apple's (AAPL) blockbuster product launches, but he was never a one-man show. Phil Schiller, the",HuffPost
2012-06-09,Facebook App Store: A Challenger Appears,"The app store contest is both a marathon and a sprint. Today's race is just the latest lap around the ""software store"" track. My advice to the digital consumer is to play the field, don't bet on a single runner, enjoy the spectacle and always download wisely.",HuffPost
2012-06-08,"Sydney Trapp, 6, Plays Violin For Michelle Obama During Surprise Visit (VIDEO)","Michelle Obama visited Mom's Apple Pie Company in Occoquan, Va. on Thursday, CBS reports. She received a warm welcome from",HuffPost
2012-06-03,"iPhone 5, iTV Release, And New iOS Maps: This Week In Apple Rumors","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",HuffPost
2012-06-03,"To The Beach! 9 Beach-Ready iPhone Accessories, Apps And Cases",To help out those of you who won't be purposely damaging iPhones at the beach as an excuse to buy the much-anticipated iPhone,HuffPost
2012-06-02,"Apple I Auction: Sotheby's Puts First Wozniak, Jobs Device On The Block For $180,000","Christie's auction house sold an Apple I computer in 2010 for about $210,000. The model was expected to sell for as much",HuffPost
2012-06-02,Google Maps Event Scheduled For June 6: What To Expect,Join us on June 6 at 9 a.m. to see what Google will unleash. (And check back with us on June 11 to see if Apple announces,HuffPost
2012-05-28,Don't Bring Your iPad to Once the Musical,"The play was in full swing even though the lights weren't down, and most people, including my guest, were unaware of the fight about to break out.",HuffPost
2012-05-27,The 10 Craziest Ways To Disguise Your iPad,"As soon as the first generation iPad hit the market, hundreds of bizarre iPad designs, covers and accessories were quick",HuffPost
2012-05-27,"iPhone 5 Design, New MacBook Pro, And 'iTV': The Week In Apple Rumors","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",HuffPost
2012-05-26,Top 9 Toughest Tech Gadgets (PHOTOS),While most devices nowadays are getting lighter and skinnier to appeal to normal folk (Apple's upcoming iPhone 5 is rumored,HuffPost
2012-05-21,Are These iPad Cases Or Clutches? You Decide (PHOTOS) (PHOTOS),"For many of us, our technology is like another appendage -- it's rare that we leave the house without some sort of electronic",HuffPost
2012-05-20,"iPhone 5 Release Date, iPad Mini And New MacBook Pro: This Week In Apple Rumors","Every week the numerous blogs covering the machinations of the Apple empire float unconfirmed rumors, blatant speculation",HuffPost
2012-05-19,"Apple Facts: Fruit, Closely Related To Crabapples, Originated In Kazakhstan",Nearly every child has bitten into a crabapple (left) at some point and spit it back out--yuck! But a new study in PLoS Genetics,HuffPost
